Phone1,Phone2,Count,CosineSimilarity_tamil_word2vec_,ClosestPhone_tamil_word2vec_,MaxSimilarity_tamil_word2vec_,CosineSimilarity_telugu_word2vec_,ClosestPhone_telugu_word2vec_,MaxSimilarity_telugu_word2vec_,CosineSimilarity_hindi_word2vec_,ClosestPhone_hindi_word2vec_,MaxSimilarity_hindi_word2vec_,CosineSimilarity_cmu_word2vec_,ClosestPhone_cmu_word2vec_,MaxSimilarity_cmu_word2vec_
SH,IH,5,-0.23000000417232513,F,0.5699999928474426,0.30000001192092896,Y,0.7799999713897705,-0.3499999940395355,S,0.5,0.20000000298023224,ZH,0.7200000286102295
IY,L,6,-0.14000000059604645,AH,0.699999988079071,-0.27000001072883606,AH,0.6800000071525574,-0.3199999928474426,AA,0.49000000953674316,-0.03999999910593033,OW,0.75
L,D,6,0.23999999463558197,T_TH,0.44999998807907104,-0.019999999552965164,K_HH,0.41999998688697815,0.4399999976158142,N,0.5699999928474426,0.28999999165534973,N,0.6800000071525574
IY,EY,11,0.3199999928474426,AH,0.699999988079071,0.4000000059604645,AH,0.6800000071525574,0.23000000417232513,AA,0.49000000953674316,-0.27000001072883606,OW,0.75
AH,AA,126,0.550000011920929,IY,0.699999988079071,0.5400000214576721,IY,0.6800000071525574,0.6499999761581421,AA,0.6499999761581421,0.03999999910593033,IH,0.4000000059604645
-,Y,32,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
W,UW,5,-0.25,CH,0.4699999988079071,-0.30000001192092896,G_HH,0.7699999809265137,-0.009999999776482582,K,0.5699999928474426,0.14000000059604645,F,0.7200000286102295
-,W,6,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
Y,UH,2,-0.17000000178813934,D,0.5099999904632568,-0.05000000074505806,SH,0.7799999713897705,-0.2199999988079071,B_HH,0.5299999713897705,0.1899999976158142,ZH,0.6299999952316284
AO,R,5,0.38999998569488525,CH,0.46000000834465027,-0.36000001430511475,AA,0.5199999809265137,-0.03999999910593033,OW,0.5199999809265137,-0.15000000596046448,EH,0.49000000953674316
Y,EY,4,-0.05000000074505806,D,0.5099999904632568,-0.029999999329447746,SH,0.7799999713897705,0.17000000178813934,B_HH,0.5299999713897705,0.14000000059604645,ZH,0.6299999952316284
AA,ER,21,0.0,AY,0.6600000262260437,0.0,AH,0.5400000214576721,0.0,AH,0.6499999761581421,-0.36000001430511475,OW,0.6700000166893005
R,D,3,0.4000000059604645,ZH,0.5400000214576721,-0.07000000029802322,Y,0.6700000166893005,0.25999999046325684,N,0.5400000214576721,0.1899999976158142,W,0.5699999928474426
F,-,9,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
K,-,20,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
AO,IH,2,-0.18000000715255737,CH,0.46000000834465027,0.3400000035762787,AA,0.5199999809265137,-0.10000000149011612,OW,0.5199999809265137,0.019999999552965164,EH,0.49000000953674316
S,IH,4,0.4699999988079071,G,0.5099999904632568,-0.029999999329447746,Y,0.5299999713897705,-0.33000001311302185,T,0.6200000047683716,0.2800000011920929,M,0.5799999833106995
EH,S,3,-0.12999999523162842,OW,0.75,0.019999999552965164,AW,0.8199999928474426,0.019999999552965164,N,0.5600000023841858,0.1599999964237213,AO,0.49000000953674316
M,AE,1,-0.23000000417232513,L,0.4300000071525574,-0.07000000029802322,Y,0.6600000262260437,0.23000000417232513,D,0.6299999952316284,-0.20000000298023224,V,0.6800000071525574
AE,M,1,-0.23000000417232513,TH,0.36000001430511475,-0.07000000029802322,K_HH,0.3199999928474426,0.23000000417232513,HH,0.5400000214576721,-0.20000000298023224,EH,0.38999998569488525
AH,HH,1,-0.03999999910593033,IY,0.699999988079071,-0.1599999964237213,IY,0.6800000071525574,0.03999999910593033,AA,0.6499999761581421,0.17000000178813934,IH,0.4000000059604645
IH,-,1,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0
D,EY,19,-0.05999999865889549,Y,0.5099999904632568,-0.07999999821186066,UX,0.44999998807907104,-0.009999999776482582,DH,0.6600000262260437,-0.25,T,0.8100000023841858
